PricePaid,Age,Income,CreditScore,PreviousCarOwned,VehicleType,Brand,Gender,MaritalStatus,Region,PrevCarDoors,NumKids,YearsOwnedPrevCar
50918.65507994972,50.678566772943995,64059.33391144731,652.5534508449446,1,SUV,Ford,Female,Single,North,3,0,4
53497.46870490534,28.532169013734507,41402.59454133047,706.9056055020573,1,SUV,Ford,Female,Married,North,4,2,3
50770.66281275582,24.690723674873535,77863.42646424341,705.5574949592398,1,Sedan,Chevy,Female,Single,East,3,0,5
39152.493649590986,32.73110616795288,,664.9880631048065,4,Sedan,Chevy,Male,Single,North,3,2,9
45018.47828768376,50.452075820322506,,791.4360161303747,1,Sedan,Chevy,Male,Single,North,2,3,4
29294.55789637899,52.14884030183035,73165.03421641937,709.2195587541206,1,Sedan,Ford,Male,,East,2,1,7
50602.83358808223,30.752881195988284,78949.36872107704,691.4917461322987,2,SUV,Ford,Male,,East,4,1,2
57193.8739611561,43.073093537363384,98428.0518098409,680.6954768568908,2,SUV,Chevy,Male,,South,2,0,6
39450.64152509965,58.344313331400876,66807.25480909317,750.4415977007288,3,Sedan,Chevy,Female,Single,East,2,1,6
62503.833933777205,44.15311477240334,67967.33018486256,727.2522197816387,2,SUV,Ford,Female,Married,East,4,2,5
37112.95268601303,54.215032852330935,50013.040458691656,613.1177764973513,1,Sedan,Dodge,Male,,South,3,3,6
42311.1904826254,49.98726570083098,72072.24073351058,665.2094421379634,1,Sedan,Ford,Female,Married,North,4,1,6
49321.72166185415,,81148.04983912449,677.6606895755624,3,Sedan,Dodge,Male,Married,North,3,3,4
60969.17297786624,38.10018576502922,67747.5768364346,699.4024424446103,1,SUV,Ford,Male,Married,East,4,2,1
44572.46990606651,40.347544782918476,81246.45750608237,731.3567455677735,3,Sedan,Dodge,Female,Married,South,3,1,2
49233.05151920327,41.0413338802134,,646.49240065216,3,Sedan,Ford,Male,Single,North,4,2,6
42518.3584680361,49.16328953438571,55466.00643046515,696.0296259945827,1,Sedan,Chevy,Female,Married,North,2,2,7
46279.10807400371,,,784.9633291929094,2,Sedan,Dodge,Female,Married,East,2,2,4
60826.96251899957,10.63799056221885,,701.4530201148971,2,SUV,Dodge,Male,Married,South,2,3,8
51985.13977977365,,76841.36732114037,665.2852284896132,2,Sedan,Dodge,Female,,West,3,0,5
52152.08856417258,18.12619085023957,,633.289410229064,3,SUV,Ford,Female,Married,West,3,0,9
54379.004515025226,41.75365240655334,65168.96215513658,675.6548937280735,2,SUV,Ford,Female,Single,North,3,1,6
53730.79992499444,42.40487649467761,77361.16211329447,646.0625848986897,3,SUV,Ford,Male,Single,South,3,0,2
50327.0867811248,42.83224958610718,71541.00131936798,680.269996146588,4,Sedan,Dodge,Female,,West,4,1,5
58340.22175626812,30.410717322853838,,727.1091819138805,3,SUV,Chevy,Male,Married,East,3,2,5
63665.1388726172,46.74144005119989,86980.95768241747,701.8479511824344,1,SUV,Ford,Male,Married,North,2,2,5
43818.292001828806,47.16262496468529,,675.9992375288889,1,Sedan,Dodge,Male,,North,3,1,8
54108.26274520783,,72337.78797747879,610.4658537089309,2,Sedan,Chevy,Male,Single,South,3,1,3
35558.94075467149,25.33961798551128,,741.5997503449363,1,Sedan,Ford,Female,Married,South,4,2,4
58177.20008680712,39.99868313773062,62886.076085734814,682.3758976705775,2,SUV,Dodge,Female,,South,3,1,6
62578.63256418533,57.91782273613359,65290.59821123523,705.3993355319466,4,SUV,Dodge,Female,Married,East,3,1,9
46492.45662538135,56.99742742198642,70875.23420565129,,3,Sedan,Ford,Female,Married,West,2,1,3
56927.50679459229,45.634043604480524,74499.6075091507,679.5521821390096,1,SUV,Dodge,Female,,North,2,1,1
54863.585806980154,32.700033284199236,84841.12448228244,671.0042305269145,2,SUV,Chevy,Male,Single,South,2,1,8
40110.7948580396,48.86842659488585,79097.18341605098,633.3040594864331,4,Sedan,Chevy,Female,Married,East,2,3,4
41384.01648046183,35.475757351909586,92388.04787204857,654.6017738989017,1,Sedan,Chevy,Female,Married,North,4,3,9
57720.6878822196,32.324929633261895,,699.2646325864604,1,SUV,Chevy,Male,,East,2,3,2
46969.39436476279,18.560331683780056,78857.44416255242,714.9286259341155,4,Sedan,Ford,Male,Single,South,4,2,1
45551.19223150599,41.02382198347653,80157.66341668201,,3,Sedan,Dodge,Female,Single,South,4,3,8
59782.68491555698,33.70132650862625,,639.8650396502727,1,SUV,Ford,Male,Married,East,3,0,7
52667.444302882766,,,682.1780976557224,4,Sedan,Dodge,Male,Single,West,4,0,8
54549.601299949354,,87056.61484120789,738.9814610816882,2,Sedan,Dodge,Female,Married,West,3,3,7
43729.886811763594,41.69826672583687,55208.95170747866,653.0423715698836,1,Sedan,Chevy,Female,Single,West,2,3,9
42355.291817635734,15.68878836028372,,700.6441063430412,3,Sedan,Chevy,Female,Married,South,4,0,8
56026.040129630404,50.87940253268552,,666.9780292614989,3,SUV,Dodge,Female,Single,East,4,2,1
62592.29011205385,45.218912341350844,107273.11595542508,756.4255245447516,4,SUV,Ford,Female,Married,West,3,2,4
48550.55876467346,37.21335228575412,70053.13228131796,674.6697104687169,3,Sedan,Chevy,Male,Married,East,3,0,4
53583.772273749215,45.62719860082079,60262.74144995727,733.1003049287114,2,SUV,Chevy,Female,Married,East,4,2,9
57759.19355742825,30.219257373364478,81574.88144214965,750.7534248334686,4,SUV,Ford,Female,,West,2,1,9
55633.776924518854,40.723755156148925,82454.78579435669,,4,Sedan,Dodge,Male,Single,North,2,3,8
42078.17162080768,47.94774038460336,73893.40704405462,632.3343930290685,3,Sedan,Ford,Male,Married,West,3,0,9
46506.9850819542,9.057107509086105,71696.08495543664,630.0944840280173,3,Sedan,Chevy,Male,Single,North,2,1,4
52077.61213487775,35.527756403224764,89233.55934093127,758.2609731477047,4,Sedan,Dodge,Male,Married,South,3,1,4
50132.68072458085,,62196.027686102694,750.074198605334,2,Sedan,Dodge,Male,Married,West,3,0,1
62865.52678321357,38.037063822542336,69885.69985697196,669.1536268790212,2,SUV,Dodge,Male,Married,West,3,3,3
53606.8632586732,54.57101826227405,67167.75206829919,538.1503153451565,2,SUV,Chevy,Female,,West,2,3,8
61289.27719564386,28.760988750771155,91408.41896430882,704.0443559604894,2,SUV,Chevy,Male,Single,East,2,1,2
48938.13758317073,33.78840756554771,79282.41304929515,624.125112123478,2,Sedan,Ford,Female,,East,2,3,1
48179.82858488543,20.841309736915516,59025.08854018094,658.6150261351768,4,Sedan,Dodge,Female,Single,West,3,1,9
56644.19771428724,,60532.40410105846,709.0596223853286,4,SUV,Chevy,Female,,West,2,2,7
46074.43221018332,37.537098573912,103101.22685418227,715.7821653866183,1,Sedan,Chevy,Male,,North,2,2,6
64689.531223771264,35.615911119632926,,779.0657357971892,3,SUV,Dodge,Female,Single,East,4,0,9
54738.873591872034,39.47517317689286,87623.25422285219,681.3631720712619,2,SUV,Ford,Male,Married,West,3,2,3
52996.06197754812,46.36235828430324,,651.1848703599628,3,SUV,Ford,Male,,North,4,3,9
52380.461851642016,43.47363403516125,,745.8645989536091,4,Sedan,Dodge,Male,,North,3,3,2
51130.85996772267,66.47884213557087,58448.92821032612,718.8535281428709,1,SUV,Ford,Male,Single,North,4,0,2
61728.25571325948,,86294.51268306735,681.8434033262721,4,Sedan,Dodge,Male,Single,West,3,1,3
48836.76332698656,35.34754570830919,68350.89740211655,701.5880247136707,1,SUV,Chevy,Female,Married,East,2,2,6
48677.68328561353,34.38643262476053,71266.60020517156,681.0983164517518,4,SUV,Chevy,Female,,North,4,1,5
51071.27445943278,36.07241047583191,85886.8389724858,734.6018097341929,2,Sedan,Chevy,Female,Married,West,3,3,7
49930.916696295724,24.98163075370162,72846.63736977738,784.3969744751653,3,Sedan,Ford,Male,Single,West,3,2,3
47243.05918060734,,68479.50210808113,663.7254942269224,3,Sedan,Ford,Male,,North,2,1,1
46319.882405678654,47.834681062089174,67572.63527868112,721.0445665744569,1,Sedan,Ford,Male,Married,West,3,3,8
41896.39435318213,,,623.5121736015717,1,Sedan,Ford,Male,Married,North,3,3,6
46085.973740012516,31.926199437158886,86448.05428913485,646.3720084264094,4,Sedan,Dodge,Female,Married,South,3,1,3
53931.635234240035,55.159451462942336,59900.5489080181,728.1278776234797,1,SUV,Ford,Male,Single,North,3,2,3
45831.40469886688,25.73516843378835,102876.14108488917,696.479957396926,2,Sedan,Ford,Female,Single,North,2,0,9
48835.01338545143,,70685.8117527751,644.5416771542579,4,Sedan,Ford,Female,Single,West,2,1,8
44737.63432443251,28.470980563526176,94641.59696168936,700.4380767887136,2,Sedan,Ford,Female,Single,North,3,3,6
51238.81177586201,24.595672828757035,,743.9456507219647,1,SUV,Ford,Male,Married,South,3,2,3
56543.36850596509,43.86226064104582,85972.24531797899,627.6536591216077,3,SUV,Dodge,Female,Married,North,2,3,5
61794.02736685726,36.39295499550426,89828.33598767717,787.326824835571,2,SUV,Chevy,Female,Married,South,3,0,8
54241.79003248304,37.8031295497616,,728.6514025558819,4,SUV,Ford,Male,Single,South,2,0,5
49969.24618546823,51.52934176974773,,729.648170895756,3,SUV,Chevy,Female,,North,2,3,5
56704.47554797148,33.08665138837223,,699.9327372563324,1,SUV,Ford,Male,Single,West,4,1,2
60336.72601685562,,83647.64929134121,787.3564116088942,2,SUV,Ford,Male,Married,North,3,0,1
56914.99177733437,55.11322799203203,,748.1161454402372,1,SUV,Dodge,Female,Single,East,2,3,1
44217.27193381988,35.443375019863396,79400.39463845752,681.6211999032873,2,Sedan,Chevy,Female,,West,4,0,2
62877.20945534345,47.37022855556314,69595.70091286002,737.8694838634634,3,SUV,Dodge,Female,Married,South,2,0,6
47513.82250896596,37.581820874710196,,663.3429735533656,4,SUV,Chevy,Female,Married,East,3,1,3
47095.130978610294,49.240981288407895,114126.9817241972,685.9875839036674,1,Sedan,Dodge,Male,Single,South,3,1,3
59530.38251585501,24.28510812423727,76559.69886013634,773.3316868051778,3,SUV,Dodge,Female,,South,4,0,6
43807.73239032828,23.544877548746538,,719.3791701751121,3,Sedan,Chevy,Male,Married,East,3,2,4
62800.42707356983,36.08732285092459,75843.65618434227,733.0761813572791,4,SUV,Dodge,Female,,West,4,1,2
70972.48627122365,31.110751909402293,94260.80098571155,758.4812543952366,4,SUV,Dodge,Female,Married,West,4,1,7
59580.19577988064,34.832908905701146,87436.74426385218,727.4111618742662,3,SUV,Ford,Male,Married,North,4,3,4
51100.71036036866,37.8047341755286,59004.29144044734,,2,SUV,Chevy,Male,Single,East,3,3,9
61147.1472341761,47.20013531836252,65809.46984258032,783.0640644715752,3,SUV,Dodge,Male,Married,East,2,1,2
37973.381853443185,35.923394214340654,59860.54810491169,,3,Sedan,Chevy,Male,Married,South,2,2,2
66036.46489536078,31.761386893769135,115422.33498293266,729.3398538514728,2,SUV,Dodge,Female,Single,North,3,0,4
59065.55032565804,,84529.67675373104,702.7937922442813,1,SUV,Dodge,Male,Single,West,4,2,1
45330.82394174661,32.30854720193382,66064.70660835327,755.5380239610417,3,Sedan,Ford,Male,Married,South,3,3,7
52351.203893764716,,,,2,SUV,Ford,Female,Married,North,3,0,3
47929.23638842523,,87078.46909450366,681.2328453884503,1,Sedan,Ford,Female,Single,West,4,2,2
55216.494335872776,40.69478116221079,,753.2707512737306,2,Sedan,Ford,Female,Married,South,4,0,2
52187.73352946464,34.312942934029465,86971.61569626615,701.7186351061159,2,Sedan,Dodge,Male,,North,3,0,9
42872.11519779719,49.662787392346715,68616.63962025421,600.094631263853,2,Sedan,Chevy,Female,,North,4,3,6
48409.45929131789,25.526039079410594,79587.65466621266,,1,Sedan,Ford,Male,Married,North,3,2,6
56481.25625209715,34.579164449521215,,,1,SUV,Dodge,Female,,North,2,3,9
44226.42667484259,58.12907220658749,60956.0944134236,750.517741222407,3,Sedan,Ford,Male,Married,East,2,3,9
60782.29669548356,30.603904829021506,61102.59235685968,730.4537727944307,3,SUV,Dodge,Female,Married,North,4,0,4
45375.42662503008,37.63466747903876,81179.47566814703,738.4549282735605,3,Sedan,Chevy,Male,Single,North,4,3,2
58519.233374381496,,77946.76621565488,829.4802836046672,3,SUV,Dodge,Female,Single,West,2,2,5
46980.96192659773,26.51572487219019,83300.27566263317,726.4191744519853,3,Sedan,Ford,Male,Single,North,4,1,6
49911.60376600676,55.47310983087678,86865.34558040577,686.7538875869465,1,Sedan,Chevy,Male,Single,West,2,0,3
59004.765838862564,41.71039492637147,97490.73933746293,,4,Sedan,Dodge,Female,Single,East,4,2,5
56767.49928516661,41.336788382376234,63361.4342082593,781.7500866957322,2,Sedan,Dodge,Male,Married,West,2,0,9
70942.07757366123,23.03683764883778,84453.54298088074,636.5405494007688,3,SUV,Dodge,Male,,West,2,1,5
45025.01996699441,43.58741388108303,86237.98224793028,761.8979778320818,2,Sedan,Chevy,Male,Single,North,4,0,6
63409.57530930222,51.574219459938256,70318.04381211833,700.8083872243494,2,SUV,Dodge,Female,Married,East,3,2,9
48572.51536568464,51.49477060828529,,658.42102958038,3,Sedan,Dodge,Male,Single,West,2,3,9
63569.02773844541,46.68333229606161,70701.62164955889,627.492545370058,2,SUV,Chevy,Male,Single,West,2,2,6
51101.98782495229,28.70514422404596,106628.85575035762,774.0296838346143,2,Sedan,Dodge,Male,,South,4,1,9
49601.30771322363,43.13123417192992,76572.79035661659,657.1318944232925,4,SUV,Ford,Female,Married,North,4,2,7
41242.65640011692,46.67584960476608,81772.5766306709,703.118098213497,2,Sedan,Chevy,Female,Married,East,3,3,6
38509.79476322415,22.055564149110985,71040.23554624183,651.2624915074499,2,Sedan,Dodge,Female,Single,North,2,1,2
59824.4695297602,28.787204085182154,,798.292994638937,4,SUV,Dodge,Male,Married,South,2,1,7
50789.89446324782,48.881573217434415,,704.9086512815521,2,SUV,Chevy,Female,Single,East,3,2,1
59892.97455913636,48.760457766719284,,632.6810440685026,2,SUV,Dodge,Female,Single,South,2,1,1
61932.62057169291,24.514169663786078,86526.56246094902,678.5592223356105,2,SUV,Dodge,Male,Single,East,2,2,9
56822.34475389605,47.95021459269172,70483.55333340322,769.6567612238149,2,Sedan,Chevy,Male,Single,South,4,0,5
47924.73279466686,40.95303399153618,61494.45145404086,651.1584229166259,2,Sedan,Chevy,Male,Married,East,2,1,2
41523.91324178534,47.81008954607152,77698.62789630215,681.9284365233567,2,Sedan,Chevy,Male,Single,West,3,2,4
58182.46370607498,33.65478676566059,,759.3576158715748,1,SUV,Dodge,Female,Single,West,3,0,3
61289.27147590294,46.451834964809024,,717.1145436492569,4,SUV,Dodge,Female,Single,South,2,3,3
35784.0361508473,48.43828774485625,56046.60083095674,639.027105142742,1,Sedan,Ford,Male,Single,North,3,1,8
68206.2504244966,36.486650645442886,78256.04370972046,711.1676112126396,1,SUV,Dodge,Male,Single,North,4,3,8
65599.95532423489,40.17752546173286,78555.04802983125,692.3624958822669,4,SUV,Dodge,Female,,West,3,2,1
54848.620948656826,33.514783704953466,91420.84326359526,702.6207441410415,4,SUV,Chevy,Male,Married,West,4,1,8
37654.77275100465,56.51638948685879,72738.8764705109,747.3278874703977,2,Sedan,Chevy,Male,Married,East,2,1,8
67009.60341684779,,69996.56284194246,712.029263091324,3,SUV,Dodge,Male,,North,2,1,5
48499.37701972159,30.77975674822818,51648.58700824162,695.3608772580259,3,Sedan,Dodge,Male,Married,South,3,0,3
51198.61313147434,32.8417408612525,91514.41422543944,692.9045074531545,1,Sedan,Chevy,Male,Married,North,3,3,5
40943.90050242554,41.26770601142113,88392.3467483544,753.8402060780968,2,Sedan,Chevy,Male,Single,East,3,0,2
42825.88671463754,47.53331171778212,75431.07662110202,663.9827083648102,3,Sedan,Ford,Male,Single,East,2,0,9
51532.34578293641,26.641731548494782,55061.534182044416,,4,SUV,Chevy,Male,Married,South,4,3,2
51687.8174330031,58.47660002942449,56782.094533677875,688.7352505405805,4,SUV,Ford,Male,Single,South,3,3,4
46428.98761559841,43.08675294055617,66793.41106853566,,3,Sedan,Dodge,Male,Single,West,4,2,6
48645.7263395191,44.664559729694126,89478.38563299995,679.1819057240805,2,Sedan,Ford,Male,Single,East,3,2,8
40623.93539650194,39.02810456176564,,673.7326399014821,2,Sedan,Ford,Male,Single,East,4,0,7
53183.819123762296,40.19258967351126,52599.64216677337,681.7876166095713,1,SUV,Chevy,Female,Single,West,4,0,7
45683.24035953475,38.51716862072597,81063.1787190033,698.7722164537462,4,Sedan,Chevy,Male,,East,3,2,8
53515.1809046608,50.1779596903596,62412.80131243714,635.0853301561674,2,SUV,Chevy,Male,Married,East,2,3,2
58936.13913845012,39.9207141254663,67166.81660231782,733.0691543886945,4,SUV,Chevy,Female,Married,North,2,1,7
36672.06092281121,47.6705021849271,89576.07018782558,566.8832181608996,1,Sedan,Chevy,Female,Single,West,2,3,3
54977.6591381342,35.66152476647428,86482.56125671248,,2,SUV,Dodge,Male,Married,South,3,0,6
56189.06884477857,41.95640528312316,,715.6649994950377,2,Sedan,Dodge,Male,Married,West,3,2,8
51623.89561037351,31.96079655760579,74652.99721373682,724.8512914550935,3,Sedan,Dodge,Male,Single,West,4,2,7
41153.677414229445,52.16528232549537,88245.3683679928,603.5786630106464,4,Sedan,Chevy,Male,Married,East,3,1,9
64535.97437458267,31.662527592808843,,714.6414875792393,2,SUV,Ford,Male,Single,West,4,0,3
45149.52336739399,36.750205557386735,71136.51098092059,672.8749548918818,1,Sedan,Ford,Male,Single,South,4,1,8
51907.019949853006,,70105.60163392813,,4,Sedan,Ford,Male,Married,West,2,0,1
45235.110711687375,36.460486123262314,75357.97527336741,718.0860388650042,2,Sedan,Ford,Female,Married,West,4,2,8
63614.39568687169,47.22495769442937,,641.1635658538243,4,SUV,Chevy,Female,Single,East,3,2,5
52248.69025746932,36.83342235263356,71624.92645314957,615.4746699969173,1,Sedan,Ford,Male,,East,2,1,3
52627.79288884514,53.93924530541073,,669.2614442927617,3,SUV,Ford,Female,Single,West,3,2,8
48530.623836744795,31.81524913869832,58612.07757282849,740.5780662345085,3,Sedan,Chevy,Female,Single,East,3,2,4
45885.35348375804,41.69377469942707,55060.180771274514,757.6227829352423,1,Sedan,Ford,Male,Single,East,2,3,9
55651.52303305951,,56269.675085066585,709.0698868445548,4,Sedan,Dodge,Male,Married,North,2,1,5
53748.20295204934,44.209727825314665,114927.89166111962,704.0015544418949,1,SUV,Ford,Male,Single,South,3,2,7
55295.489635020465,39.8405027302323,81972.77971305566,683.3977181861353,3,Sedan,Dodge,Male,,North,3,0,9
66365.369069632,38.44937955301521,70946.01923487926,698.9322355948067,4,SUV,Dodge,Female,Married,East,3,0,9
38909.411232552964,51.88474966503524,,760.7861959641633,4,Sedan,Chevy,Male,Single,West,3,0,3
43925.14040168241,33.45658128944896,78414.59098870226,,2,Sedan,Dodge,Female,Single,North,4,2,4
46950.02478170711,45.86515157618,,732.940046256117,2,SUV,Ford,Female,Married,East,3,0,1
53848.72234567565,32.31040087325208,67241.74876936346,673.5790820481043,2,SUV,Chevy,Male,Married,North,2,0,2
64851.16044681783,,72634.75301696955,,2,SUV,Dodge,Male,Married,South,2,0,2
56503.37559937155,28.044246717765546,64128.67367647641,728.9361485621889,2,Sedan,Dodge,Male,Single,East,3,2,8
49247.19144718336,33.3748285369326,69045.98089468217,748.6059727808132,1,Sedan,Dodge,Female,Married,West,2,3,4
59054.83399057562,39.17856954427135,80296.37365995519,794.1059448361823,1,Sedan,Dodge,Female,,South,2,3,5
42521.77679974504,58.14649167323078,60042.702305698505,570.9006930124824,4,SUV,Ford,Male,Married,East,4,3,2
40651.782429905805,41.008038704597745,114149.24131421778,737.6885247629899,4,Sedan,Ford,Female,Married,East,4,2,6
45351.970287987264,56.546683158667065,86297.349163293,,2,Sedan,Chevy,Female,Single,North,2,2,5
46962.69795975869,,55948.72892231023,722.3748911415564,3,Sedan,Chevy,Female,Single,East,2,0,7
61564.50180982881,36.12915755525061,,712.0295402457003,3,SUV,Dodge,Male,,North,4,0,9
33371.41681489773,,64687.450722933325,711.9941121401893,4,Sedan,Ford,Female,,West,2,2,6
